,GSM2648567,GSM2648570,GSM2648571,GSM2648572,GSM2648574,GSM2648577,GSM2648578,GSM2648579,GSM2648581,GSM2648582,GSM2648584,GSM2648586,GSM2648588,GSM2648589
CORO1A,1666.14449213795,1668.0924668573882,1604.8360697963806,1656.3303238548751,1684.4925114457442,1628.8640982622194,1644.5527515531105,1601.8538213308711,1647.9642923890185,1637.8028291794787,1496.7191080762307,1666.1107602880684,1653.2210983176724,1651.8654193453033
STX4,1333.1644661047274,1345.7747002125755,1358.437650762958,1364.3800035387867,1359.0738216429604,1355.7485737969243,1340.0601141391132,1359.076522558306,1350.63990742308,1348.8085213173324,1398.45389642844,1364.9724361298095,1347.0792230940706,1319.4604439579402
FUS,1569.9476372358909,1563.1752389927158,1558.636964112863,1550.5002680961854,1550.4820117020274,1588.3606929795328,1583.0829053317495,1586.1585375512284,1590.6080931708232,1594.496133056329,1601.5786263119253,1589.909075427126,1583.5367515153873,1595.0115842886844
HNRNPA1,1625.229925321684,1626.8618801945759,1614.8463771125896,1599.357556878321,1604.520074828844,1592.7587831194887,1592.3210534641141,1591.9899276088033,1599.4581540279473,1600.3057342528925,1608.7562806972987,1594.4999191432325,1592.5502583658952,1602.2583721774856
LPCAT2,1515.1984513604991,1519.1462024166115,1485.0663300694341,1507.7032123131912,1517.2246525859675,1530.0532178290437,1530.2671706990827,1509.2820373086804,1534.335296407231,1527.7136828611303,1467.6315157788254,1502.940000156303,1504.7840628399294,1524.8338928512776
MT2A,1424.1366452563145,1479.5653868621737,1533.896130849703,1522.6201819405153,1498.4746809579058,1457.748342754869,1462.5216607759876,1487.8194147293982,1471.8841037816194,1494.4847828497932,1753.4210311886236,1507.5665702826518,1504.1191881901198,1493.1338131511811
MT1F,1334.379637647048,1351.8166959622567,1315.799207975329,1352.3535307541015,1364.7431324935146,1248.8543588118007,1277.1237630731662,1265.364489865591,1276.070026005833,1291.997742093516,1383.1231310812643,1288.7079552324033,1259.630522349333,1277.990265894792
HERPUD1,1389.4754084813355,1379.7152153228897,1332.6008084257226,1351.8747956399482,1385.2229313613493,1371.8776815719855,1360.4802423114565,1337.6010897274368,1361.8722256422848,1351.1319525730512,1232.4340763428177,1316.8731455652835,1319.4656765557002,1354.032150574894
CPNE2,1541.9974583640858,1531.4435004211068,1502.1610651163228,1530.9672177602686,1537.9202853752872,1547.626456257824,1560.605685828603,1541.9795230883947,1559.082992023275,1555.0061225748755,1486.8132020814658,1576.5130456790496,1567.2027691391434,1572.32039608335
ARL2BP,1417.6969350077925,1420.258511449267,1433.2095216843322,1420.4416118121017,1423.7066821298997,1397.4316779783314,1407.7900679486618,1425.3094753625116,1404.2082915103201,1397.2384154151366,1409.6833415297278,1396.205975465403,1409.6864247836943,1405.169546417889
CMTM3,1499.9276083515003,1509.3776407085204,1493.7811054626718,1507.9169578135004,1505.520499055974,1489.149613660951,1500.302548123221,1493.0266457202827,1482.6922030799976,1491.148252085108,1410.6326575208927,1483.5735376196953,1494.0830081669153,1503.393141521602
CBFB,1379.6054801540622,1379.8124217533414,1367.3915802559004,1351.2674021765704,1351.6010008979367,1391.535232284484,1388.467737438429,1378.624285083861,1397.1416147944635,1390.674479994178,1337.3911402361553,1379.295016586587,1374.8840067739836,1368.3828974577277
